time,pressure,iso6,drain,temp,vibration,FI_time,FI_pressure,FI_contam,FI_drain,FI_temp,FI_vibration,HI,grade,HI_score
5518,19,15.5518,2.38626,60.8038947148459,2.75795331712629,0.2759,0.275999999999997,0.2759,0.238432098765432,0.2759,0.27390523697764,0.264475153327393,2,73.5524846672607
5519,21.3431457505053,15.5519,2.38633,60.873254778025,2.75825097522842,0.27595,0.275999999999997,0.27595,0.238475308641975,0.27595,0.273955012580004,0.264515593850593,2,73.5484406149407
5520,27.000000000001,15.552,2.3864,60.9461522555727,2.75854863362825,0.276,0.275999999999997,0.276,0.238518518518518,0.276,0.274004788232148,0.26455603437877,2,73.544396562123
5521,32.656854249491,15.5521,2.38647,61.0225696175868,2.75884629232569,0.27605,0.275999999999997,0.27605,0.238561728395062,0.27605,0.274054563934063,0.264596474911924,2,73.5403525088076
5522,35,15.5522,2.38689,61.1024884656866,2.75914395132083,0.2761,0.276399999999997,0.2761,0.238820987654321,0.2761,0.274104339685758,0.264761730264871,2,73.5238269735129
5523,32.6568542494928,15.5523,2.38661,61.185889537552,2.75944161061359,0.27615,0.276399999999997,0.27615,0.238648148148148,0.27615,0.274154115487223,0.264737355993166,2,73.5262644006834
5524,27.0000000000036,15.5524,2.38668,61.2727527116762,2.75973927020404,0.2762,0.276399999999997,0.2762,0.238691358024691,0.2762,0.274203891338468,0.264777796541254,2,73.5222203458746
5525,21.3431457505071,15.5525,2.38675,61.3630570123307,2.76003693009212,0.27625,0.276399999999997,0.27625,0.238734567901235,0.27625,0.274253667239484,0.264818237094318,2,73.5181762905682
5526,19,15.5526,2.38682,61.4567806147403,2.76033459027788,0.2763,0.276399999999997,0.2763,0.238777777777778,0.2763,0.274303443190281,0.264858677652361,2,73.5141322347639
5527,21.343145750509,15.5527,2.38689,61.5539008504683,2.76063225076133,0.27635,0.276399999999997,0.27635,0.238820987654321,0.27635,0.274353219190858,0.264899118215382,2,73.5100881784618
5528,26.999999999999,15.5528,2.38696,61.6543942130097,2.76092991154241,0.2764,0.276399999999997,0.2764,0.238864197530864,0.2764,0.274402995241205,0.264939558783379,2,73.5060441216621
5529,32.6568542494896,15.5529,2.38703,61.7582363635907,2.76122757262117,0.27645,0.276399999999997,0.27645,0.238907407407407,0.27645,0.274452771341333,0.264979999356355,2,73.5020000643645
5530,35,15.553,2.38745,61.8654021371745,2.76152523399756,0.2765,0.276799999999997,0.2765,0.239166666666667,0.2765,0.274502547491231,0.265145254749123,2,73.4854745250877
5531,32.6568542494942,15.5531,2.38717,61.9758655486695,2.76182289567164,0.27655,0.276799999999997,0.27655,0.238993827160494,0.27655,0.27455232369091,0.265120880517239,2,73.4879119482761
5532,26.9999999999983,15.5532,2.38724,62.089599799342,2.76212055764335,0.2766,0.276799999999997,0.2766,0.239037037037037,0.2766,0.274602099940359,0.265161321105147,2,73.4838678894853
5533,21.3431457505085,15.5533,2.38731,62.2065772834271,2.76241821991274,0.27665,0.276799999999997,0.27665,0.23908024691358,0.27665,0.274651876239589,0.265201761698033,2,73.4798238301968
5534,19,15.5534,2.38738,62.3267695949407,2.76271588247976,0.2767,0.276799999999997,0.2767,0.239123456790123,0.2767,0.274701652588588,0.265242202295895,2,73.4757797704105
5535,21.3431457505076,15.5535,2.38745,62.4501475346886,2.76301354534446,0.27675,0.276799999999997,0.27675,0.239166666666667,0.27675,0.274751428987369,0.265282642898736,2,73.4717357101264
5536,26.9999999999971,15.5536,2.38752,62.5766811174697,2.76331120850686,0.2768,0.276799999999997,0.2768,0.23920987654321,0.2768,0.27480120543593,0.265323083506555,2,73.4676916493445
5537,32.6568542494933,15.5537,2.38759,62.706339579476,2.76360887196688,0.27685,0.276799999999997,0.27685,0.239253086419753,0.27685,0.274850981934261,0.265363524119351,2,73.4636475880648
5538,35,15.5538,2.38801,62.8390913858815,2.76390653572459,0.2769,0.277199999999997,0.2769,0.239512345679012,0.2769,0.274900758482373,0.265528779551941,2,73.447122044806
5539,32.6568542494956,15.5539,2.38773,62.9749042386245,2.76420419977999,0.27695,0.277199999999997,0.27695,0.23933950617284,0.27695,0.274950535080266,0.265504405359878,2,73.4495594640122
5540,27.0000000000003,15.554,2.3878,63.1137450843758,2.76450186413301,0.277,0.277199999999997,0.277,0.239382716049383,0.277,0.275000311727928,0.265544845987607,2,73.4455154012393
5541,21.3431457505099,15.5541,2.38787,63.2555801226935,2.76479952878372,0.27705,0.277199999999997,0.27705,0.239425925925926,0.27705,0.275050088425372,0.265585286620314,2,73.4414713379686
5542,19,15.5542,2.38794,63.4003748143647,2.76509719373206,0.2771,0.277199999999997,0.2771,0.239469135802469,0.2771,0.275099865172585,0.265625727257999,2,73.4374272742001
5543,21.3431457505062,15.5543,2.38801,63.5480938899251,2.76539485897809,0.27715,0.277199999999997,0.27715,0.239512345679012,0.27715,0.27514964196958,0.265666167900661,2,73.4333832099339
5544,26.9999999999951,15.5544,2.38808,63.6987013583631,2.7656925245218,0.2772,0.277199999999997,0.2772,0.239555555555556,0.2772,0.275199418816355,0.265706608548302,2,73.4293391451698
5545,32.6568542494919,15.5545,2.38815,63.8521605159996,2.76599019036314,0.27725,0.277199999999997,0.27725,0.239598765432099,0.27725,0.2752491957129,0.265747049200919,2,73.4252950799081
5546,35,15.5546,2.38857,64.0084339555431,2.76628785650217,0.2773,0.277599999999997,0.2773,0.239858024691358,0.2773,0.275298972659225,0.26591230467333,2,73.408769532667
5547,32.6568542494919,15.5547,2.38829,64.1674835753209,2.76658552293889,0.27735,0.277599999999997,0.27735,0.239685185185185,0.27735,0.275348749655332,0.265887930521088,2,73.4112069478912
5548,27.0000000000023,15.5548,2.38836,64.3292705886788,2.76688318967323,0.2774,0.277599999999997,0.2774,0.239728395061728,0.2774,0.275398526701209,0.265928371188639,2,73.4071628811361
5549,21.3431457505062,15.5549,2.38843,64.4937555335522,2.76718085670526,0.27745,0.277599999999997,0.27745,0.239771604938272,0.27745,0.275448303796866,0.265968811861168,2,73.4031188138832
5550,19,15.555,2.3885,64.6608982822018,2.76747852403492,0.2775,0.277599999999997,0.2775,0.239814814814815,0.2775,0.275498080942294,0.266009252538673,2,73.3990747461327
5551,21.3431457505048,15.5551,2.38857,64.8306580511152,2.76777619166226,0.27755,0.277599999999997,0.27755,0.239858024691358,0.27755,0.275547858137502,0.266049693221157,2,73.3950306778843
5552,27.0000000000003,15.5552,2.38864,65.0029934110697,2.7680738595873,0.2776,0.277599999999997,0.2776,0.239901234567901,0.2776,0.275597635382491,0.266090133908619,2,73.3909866091381
5553,32.6568542494905,15.5553,2.38871,65.1778622973533,2.76837152781002,0.27765,0.277599999999997,0.27765,0.239944444444444,0.27765,0.275647412677261,0.266130574601059,2,73.3869425398941
5554,35,15.5554,2.38913,65.3552220201452,2.76866919633037,0.2777,0.277999999999997,0.2777,0.240203703703704,0.2777,0.2756971900218,0.266295830113291,2,73.3704169886709
5555,32.6568542494933,15.5555,2.38885,65.5350292750472,2.76896686514841,0.27775,0.277999999999997,0.27775,0.240030864197531,0.27775,0.275746967416121,0.266271456000871,2,73.3728543999129
5556,27.0000000000043,15.5556,2.38892,65.7172401537695,2.76926453426413,0.2778,0.277999999999997,0.2778,0.240074074074074,0.2778,0.275796744860223,0.266311896708244,2,73.3688103291756
5557,21.3431457505076,15.5557,2.38899,65.9018101549644,2.76956220367748,0.27785,0.277999999999997,0.27785,0.240117283950617,0.27785,0.275846522354094,0.266352337420594,2,73.3647662579406
5558,19,15.5558,2.38906,66.0886941952052,2.76985987338852,0.2779,0.277999999999997,0.2779,0.24016049382716,0.2779,0.275896299897746,0.266392778137922,2,73.3607221862078
5559,21.3431457505086,15.5559,2.38913,66.2778466201117,2.77015754339719,0.27795,0.277999999999997,0.27795,0.240203703703704,0.27795,0.275946077491168,0.266433218860227,2,73.3566781139773
5560,26.9999999999984,15.556,2.3892,66.4692212156128,2.77045521370361,0.278,0.277999999999997,0.278,0.240246913580247,0.278,0.275995855134382,0.266473659587512,2,73.3526340412488
5561,32.6568542494891,15.5561,2.38927,66.6627712193507,2.77075288430765,0.27805,0.277999999999997,0.27805,0.24029012345679,0.27805,0.276045632827366,0.266514100319773,2,73.3485899680227
5562,35,15.5562,2.38969,66.858449332218,2.77105055520938,0.2781,0.278399999999997,0.2781,0.24054938271605,0.2781,0.276095410570131,0.266679355871828,2,73.3320644128172
5563,32.6568542494947,15.5563,2.38941,67.0562077300279,2.77134822640874,0.27815,0.278399999999997,0.27815,0.240376543209877,0.27815,0.276145188362666,0.266654981799229,2,73.3345018200771
5564,26.999999999999,15.5564,2.38948,67.255998075315,2.77164589790579,0.2782,0.278399999999997,0.2782,0.24041975308642,0.2782,0.276194966204981,0.266695422546424,2,73.3304577453576
5565,21.343145750509,15.5565,2.38955,67.4577715292606,2.77194356970052,0.27825,0.278399999999997,0.27825,0.240462962962963,0.27825,0.276244744097077,0.266735863298596,2,73.3264136701404
5566,19,15.5566,2.38962,67.6614787637442,2.77224124179295,0.2783,0.278399999999997,0.2783,0.240506172839506,0.2783,0.276294522038954,0.266776304055747,2,73.3223695944253
5567,21.3431457505072,15.5567,2.38969,67.8670699735138,2.77253891418306,0.27835,0.278399999999997,0.27835,0.240549382716049,0.27835,0.276344300030612,0.266816744817875,2,73.3183255182124
5568,26.9999999999964,15.5568,2.38976,68.0744948884741,2.7728365868708,0.2784,0.278399999999997,0.2784,0.240592592592593,0.2784,0.27639407807204,0.266857185584982,2,73.3142814415018
5569,32.6568542494928,15.5569,2.38983,68.2837027860915,2.77313425985623,0.27845,0.278399999999997,0.27845,0.240635802469136,0.27845,0.276443856163249,0.266897626357065,2,73.3102373642935
5570,35,15.557,2.39025,68.4946425039068,2.77343193313928,0.2785,0.278799999999997,0.2785,0.240895061728395,0.2785,0.276493634304228,0.267062881948941,2,73.2937118051059
5571,32.656854249491,15.5571,2.38997,68.7072624521614,2.77372960672009,0.27855,0.278799999999997,0.27855,0.240722222222222,0.27855,0.276543412494998,0.267038507916166,2,73.2961492083834
5572,27.000000000001,15.5572,2.39004,68.9215106265239,2.77402728059852,0.2786,0.278799999999997,0.2786,0.240765432098765,0.2786,0.276593190735539,0.267078948703183,2,73.2921051296817
5573,21.3431457505104,15.5573,2.39011,69.1373346209233,2.77432495477464,0.27865,0.278799999999997,0.27865,0.240808641975309,0.27865,0.27664296902586,0.267119389495178,2,73.2880610504822
5574,19,15.5574,2.39018,69.3546816404783,2.77462262924845,0.2787,0.278799999999997,0.2787,0.240851851851852,0.2787,0.276692747365962,0.267159830292151,2,73.2840169707849
5575,21.3431457505057,15.5575,2.39025,69.5734985145236,2.77492030401989,0.27875,0.278799999999997,0.27875,0.240895061728395,0.27875,0.276742525755834,0.267200271094101,2,73.2799728905899
5576,27.0000000000016,15.5576,2.39032,69.7937317097299,2.77521797908901,0.2788,0.278799999999997,0.2788,0.240938271604938,0.2788,0.276792304195487,0.26724071190103,2,73.275928809897
5577,32.6568542494914,15.5577,2.39039,70.0153273433111,2.77551565445582,0.27885,0.278799999999997,0.27885,0.240981481481481,0.27885,0.27684208268492,0.267281152712936,2,73.2718847287064
5578,35,15.5578,2.39081,70.2382311963205,2.77581333012033,0.2789,0.279199999999997,0.2789,0.241240740740741,0.2789,0.276891861224135,0.267446408344635,2,73.2553591655365
5579,32.6568542494924,15.5579,2.39053,70.4623887270278,2.77611100608252,0.27895,0.279199999999997,0.27895,0.241067901234568,0.27895,0.27694163981313,0.267422034351683,2,73.2577965648317
5580,27.000000000003,15.558,2.3906,70.6877450843757,2.77640868234234,0.279,0.279199999999997,0.279,0.241111111111111,0.279,0.276991418451896,0.267462475178522,2,73.2537524821478
5581,21.3431457505067,15.5581,2.39067,70.9142451215155,2.77670635889991,0.27905,0.279199999999997,0.27905,0.241154320987654,0.27905,0.277041197140453,0.267502916010341,2,73.2497083989659
5582,19,15.5582,2.39074,71.1418334094115,2.7770040357551,0.2791,0.279199999999997,0.2791,0.241197530864198,0.2791,0.27709097587878,0.267543356847137,2,73.2456643152863
5583,21.3431457505043,15.5583,2.39081,71.3704542505193,2.77730171290792,0.27915,0.279199999999997,0.27915,0.241240740740741,0.27915,0.277140754666876,0.267583797688909,2,73.2416202311091
5584,26.9999999999997,15.5584,2.39088,71.6000516925271,2.7775993903585,0.2792,0.279199999999997,0.2792,0.241283950617284,0.2792,0.277190533504765,0.267624238535661,2,73.2375761464339
5585,32.65685424949,15.5585,2.39095,71.8305695421613,2.77789706810676,0.27925,0.279199999999997,0.27925,0.241327160493827,0.27925,0.277240312392435,0.267664679387391,2,73.2335320612609
5586,35,15.5586,2.39137,72.0619513790519,2.77819474615265,0.2793,0.279599999999997,0.2793,0.241586419753087,0.2793,0.277290091329874,0.267829935058913,2,73.2170064941087
5587,32.6568542494938,15.5587,2.39109,72.2941405696522,2.77849242449623,0.27935,0.279599999999997,0.27935,0.241413580246914,0.27935,0.277339870317095,0.267805561105783,2,73.2194438894217
5588,27.000000000005,15.5588,2.39116,72.5270802812139,2.77879010313749,0.2794,0.279599999999997,0.2794,0.241456790123457,0.2794,0.277389649354096,0.267846001972446,2,73.2153998027554
5589,21.3431457505081,15.5589,2.39123,72.7607134958088,2.77908778207645,0.27945,0.279599999999997,0.27945,0.2415,0.27945,0.277439428440878,0.267886442844087,2,73.2113557155913
5590,19,15.559,2.3913,72.9949830243964,2.77938546131303,0.2795,0.279599999999997,0.2795,0.241543209876543,0.2795,0.27748920757743,0.267926883720705,2,73.2073116279295
5591,21.3431457505081,15.5591,2.39137,73.2298315209362,2.77968314084737,0.27955,0.279599999999997,0.27955,0.241586419753087,0.27955,0.277538986763774,0.267967324602303,2,73.2032675397697
5592,26.9999999999977,15.5592,2.39144,73.4652014965353,2.77998082067933,0.2796,0.279599999999997,0.2796,0.241629629629629,0.2796,0.277588765999887,0.268007765488877,2,73.1992234511123
5593,32.6568542494938,15.5593,2.39151,73.7010353336343,2.78027850080897,0.27965,0.279599999999997,0.27965,0.241672839506173,0.27965,0.277638545285782,0.26804820638043,2,73.195179361957
5594,35,15.5594,2.39193,73.9372753002222,2.78057618123631,0.2797,0.279999999999997,0.2797,0.241932098765432,0.2797,0.277688324621457,0.268213462091775,2,73.1786537908225
5595,32.6568542494952,15.5595,2.39165,74.1738635640821,2.78087386196134,0.27975,0.279999999999997,0.27975,0.241759259259259,0.27975,0.277738104006913,0.268189088178469,2,73.1810911821532
5596,26.9999999999997,15.5596,2.39172,74.4107422070604,2.78117154298406,0.2798,0.279999999999997,0.2798,0.241802469135802,0.2798,0.27778788344215,0.268229529084955,2,73.1770470915045
5597,21.3431457505095,15.5597,2.39179,74.6478532393552,2.78146922430447,0.27985,0.279999999999997,0.27985,0.241845679012346,0.27985,0.277837662927168,0.26826996999642,2,73.173003000358
5598,19,15.5598,2.39186,74.8851386138282,2.7817669059225,0.2799,0.279999999999997,0.2799,0.241888888888889,0.2799,0.277887442461956,0.268310410912862,2,73.1689589087138
5599,21.3431457505067,15.5599,2.39193,75.1225402403227,2.78206458783828,0.27995,0.279999999999997,0.27995,0.241932098765432,0.27995,0.277937222046536,0.268350851834283,2,73.1649148165717
5600,26.9999999999957,15.56,2.392,75.3599999999997,2.78236227005169,0.28,0.279999999999997,0.28,0.241975308641976,0.28,0.277987001680885,0.268391292760681,2,73.1608707239319
5601,32.6568542494924,15.5601,2.39207,75.5974597596774,2.78265995256279,0.28005,0.279999999999997,0.28005,0.242018518518519,0.28005,0.278036781365016,0.268431733692057,2,73.1568266307943
5602,35,15.5602,2.39249,75.8348613861719,2.78295763537158,0.2801,0.280399999999997,0.2801,0.242277777777778,0.2801,0.278086561098927,0.268596989443226,2,73.1403010556774
5603,32.6568542494915,15.5603,2.39221,76.0721467606447,2.78325531847806,0.28015,0.280399999999997,0.28015,0.242104938271605,0.28015,0.278136340882619,0.268572615569743,2,73.1427384430257
5604,27.0000000000017,15.5604,2.39228,76.3092577929397,2.78355300188223,0.2802,0.280399999999997,0.2802,0.242148148148148,0.2802,0.278186120716092,0.268613056516053,2,73.1386943483947
5605,21.3431457505109,15.5605,2.39235,76.5461364359176,2.78385068558409,0.28025,0.280399999999997,0.28025,0.242191358024691,0.28025,0.278235900599346,0.268653497467341,2,73.1346502532659
5606,19,15.5606,2.39242,76.7827246997777,2.78414836958357,0.2803,0.280399999999997,0.2803,0.242234567901235,0.2803,0.27828568053237,0.268693938423607,2,73.1306061576393
5607,21.3431457505053,15.5607,2.39249,77.0189646663656,2.78444605388081,0.28035,0.280399999999997,0.28035,0.242277777777778,0.28035,0.278335460515185,0.268734379384851,2,73.1265620615149
5608,27.000000000001,15.5608,2.39256,77.2547985034646,2.78474373847573,0.2804,0.280399999999997,0.2804,0.242320987654321,0.2804,0.278385240547782,0.268774820351074,2,73.1225179648926
5609,32.6568542494909,15.5609,2.39263,77.4901684790637,2.78504142336829,0.28045,0.280399999999997,0.28045,0.242364197530864,0.28045,0.278435020630148,0.268815261322274,2,73.1184738677726
5610,35,15.561,2.39305,77.7250169756033,2.78533910855853,0.2805,0.280799999999997,0.2805,0.242623456790124,0.2805,0.278484800762295,0.268980517113266,2,73.1019482886734
5611,32.6568542494929,15.5611,2.39277,77.9592865041911,2.78563679404652,0.28055,0.280799999999997,0.28055,0.24245061728395,0.28055,0.278534580944234,0.268956143279608,2,73.1043856720392
5612,27.0000000000037,15.5612,2.39284,78.1929197187857,2.78593447983214,0.2806,0.280799999999997,0.2806,0.242493827160494,0.2806,0.278584361175943,0.268996584265742,2,73.1003415734258
5613,21.3431457505072,15.5613,2.39291,78.4258594303477,2.78623216591545,0.28065,0.280799999999997,0.28065,0.242537037037037,0.28065,0.278634141457433,0.269037025256854,2,73.0962974743146
5614,19,15.5614,2.39298,78.6580486209481,2.78652985229645,0.2807,0.280799999999997,0.2807,0.24258024691358,0.2807,0.278683921788704,0.269077466252944,2,73.0922533747056
5615,21.343145750509,15.5615,2.39305,78.8894304578386,2.78682753897514,0.28075,0.280799999999997,0.28075,0.242623456790124,0.28075,0.278733702169755,0.269117907254012,2,73.0882092745988
5616,26.999999999999,15.5616,2.39312,79.1199483074728,2.78712522595158,0.2808,0.280799999999997,0.2808,0.242666666666667,0.2808,0.278783482600598,0.269158348260059,2,73.0841651739941
5617,32.6568542494895,15.5617,2.39319,79.3495457494804,2.78742291322565,0.28085,0.280799999999997,0.28085,0.24270987654321,0.28085,0.278833263081212,0.269198789271084,2,73.0801210728916
5618,35,15.5618,2.39361,79.5781665905884,2.7877206007974,0.2809,0.281199999999997,0.2809,0.242969135802469,0.2809,0.278883043611606,0.269364045101901,2,73.0635954898099
5619,32.6568542494943,15.5619,2.39333,79.8057548784844,2.78801828866685,0.28095,0.281199999999997,0.28095,0.242796296296296,0.28095,0.278932824191781,0.269339671308066,2,73.0660328691934
5620,26.9999999999984,15.562,2.39340322549156,80.0322549156242,2.78831597683398,0.281,0.281199999999997,0.281,0.242841497217014,0.281,0.278982604821736,0.269380709647277,2,73.0619290352723
5621,21.3431457505086,15.5621,2.3934957611273,80.2576112729721,2.78861366529874,0.28105,0.281199999999997,0.28105,0.242898617979813,0.28105,0.279032385501462,0.26942532394409,2,73.057467605591
5622,19,15.5622,2.39358817688037,80.4817688036792,2.78891135406126,0.2811,0.281199999999997,0.2811,0.242955664740968,0.2811,0.27908216623098,0.269469916045388,2,73.0530083954612
5623,21.3431457505076,15.5623,2.39368046726567,80.7046726566888,2.78920904312146,0.28115,0.281199999999997,0.28115,0.243012634114611,0.28115,0.279131947010278,0.269514484935411,2,73.0485515064589
5624,26.999999999997,15.5624,2.39377262682903,80.92626829027,2.78950673247936,0.2812,0.281199999999997,0.2812,0.243069522733967,0.2812,0.279181727839357,0.269559029604125,2,73.0440970395875
5625,32.6568542494933,15.5625,2.39386465014855,81.1465014854765,2.78980442213494,0.28125,0.281199999999997,0.28125,0.24312632725219,0.28125,0.279231508718217,0.269603549047478,2,73.0396450952522
5626,35,15.5626,2.39430653183595,81.3653183595216,2.79010211208821,0.2813,0.281599999999997,0.2813,0.243399093725896,0.2813,0.279281289646858,0.269772857082454,2,73.0227142917546
5627,32.6568542494957,15.5627,2.39404826653791,81.5826653790764,2.79039980233918,0.28135,0.281599999999997,0.28135,0.243239670702412,0.28135,0.27933107062528,0.269752508273251,2,73.0247491726749
5628,27.0000000000004,15.5628,2.39413984893735,81.7984893734762,2.79069749288783,0.2814,0.281599999999997,0.2814,0.243296203047745,0.2814,0.279380851653483,0.269796946079671,2,73.0203053920329
5629,21.34314575051,15.5629,2.39423127375478,82.0127375478387,2.79099518373417,0.28145,0.281599999999997,0.28145,0.243352638120237,0.28145,0.279430632731466,0.269841354709217,2,73.0158645290783
5630,19,15.563,2.39432253574961,82.2253574960933,2.7912928748782,0.2815,0.281599999999997,0.2815,0.243408972684944,0.2815,0.279480413859231,0.269885733191406,2,73.0114266808594
5631,21.3431457505062,15.5631,2.39441362972139,82.4362972139086,2.79159056631992,0.28155,0.281599999999997,0.28155,0.243465203531723,0.28155,0.279530195036776,0.269930080563194,2,73.0069919436806
5632,26.999999999995,15.5632,2.39450455051115,82.6455051115257,2.79188825805933,0.2816,0.281599999999997,0.2816,0.24352132747602,0.2816,0.279579976264102,0.269974395869216,2,73.0025604130784
5633,32.6568542494919,15.5633,2.39459529300265,82.8529300264861,2.79218595009643,0.28165,0.281599999999997,0.28165,0.24357734135966,0.28165,0.279629757541209,0.270018678162018,2,72.9981321837982
5634,35,15.5634,2.39503585212363,83.0585212362555,2.79248364243122,0.2817,0.281999999999997,0.2817,0.243849291434337,0.2817,0.279679538868097,0.27018774131711,2,72.981225868289
5635,32.656854249492,15.5635,2.39477622284707,83.2622284707393,2.7927813350637,0.28175,0.281999999999997,0.28175,0.243689026448811,0.28175,0.279729320244766,0.270167139959119,2,72.9832860040881
5636,27.0000000000024,15.5636,2.39486640019247,83.4640019246849,2.79307902799387,0.2818,0.281999999999997,0.2818,0.243744691476832,0.2818,0.279779101671216,0.270211317610171,2,72.9788682389829
5637,21.3431457505063,15.5637,2.394956379227,83.663792269972,2.79337672122179,0.28185,0.281999999999997,0.28185,0.243800234090739,0.28185,0.279828883147457,0.270255458541967,2,72.9744541458033
5638,19,15.5638,2.39504615506678,83.8615506677819,2.79367441474734,0.2819,0.281999999999997,0.2819,0.243855651275789,0.2819,0.279878664673468,0.270299561850083,2,72.9700438149917
5639,21.3431457505048,15.5639,2.39513572287806,84.0572287806491,2.79397210857058,0.28195,0.281999999999997,0.28195,0.243910940048188,0.28195,0.279928446249261,0.270343626639382,2,72.9656373360618
5640,27.0000000000003,15.564,2.39522507787844,84.2507787843871,2.79426980269157,0.282,0.281999999999997,0.282,0.243966097455826,0.282,0.279978227874845,0.270387652024232,2,72.9612347975768
5641,32.6568542494905,15.5641,2.39531421533799,84.4421533798882,2.79456749711019,0.28205,0.281999999999997,0.28205,0.244021120579005,0.28205,0.280028009550199,0.270431637128721,2,72.9568362871279
5642,35,15.5642,2.39575313058048,84.6313058047947,2.79486519182656,0.2821,0.282399999999997,0.2821,0.244292055913876,0.2821,0.280077791275344,0.270600395901697,2,72.9399604098303
5643,32.6568542494934,15.5643,2.3954918189845,84.8181898450355,2.79516288684055,0.28215,0.282399999999997,0.28215,0.24413075245957,0.28215,0.28012757305026,0.270579483042897,2,72.9420516957103
5644,27.0000000000044,15.5644,2.39558027598462,85.0027598462302,2.79546058215231,0.2822,0.282399999999997,0.2822,0.244185355546063,0.2822,0.280177354874967,0.270623342151315,2,72.9376657848685
5645,21.3431457505077,15.5645,2.3956684970725,85.1849707249527,2.79575827776175,0.28225,0.282399999999997,0.28225,0.244239813007713,0.28225,0.280227136749456,0.270667157577259,2,72.9332842422741
5646,19,15.5646,2.39575647779799,85.3647779798547,2.79605597366888,0.2823,0.282399999999997,0.2823,0.244294122097522,0.2823,0.280276918673725,0.270710928496629,2,72.9289071503371
5647,21.3431457505085,15.5647,2.39584421377026,85.5421377026466,2.7963536698737,0.28235,0.282399999999997,0.28235,0.244348280105102,0.28235,0.280326700647775,0.270754654096308,2,72.9245345903692
5648,26.9999999999983,15.5648,2.39593170065889,85.7170065889302,2.7966513663762,0.2824,0.282399999999997,0.2824,0.244402284357341,0.2824,0.280376482671606,0.270798333574363,2,72.9201666425637
5649,32.6568542494891,15.5649,2.39601893419489,85.8893419488846,2.7969490631764,0.28245,0.282399999999997,0.28245,0.244456132219067,0.28245,0.280426264745218,0.270841966140241,2,72.9158033859759
5650,35,15.565,2.39645591017178,86.0591017177981,2.79724676027436,0.2825,0.282799999999997,0.2825,0.244725870476408,0.2825,0.280476046868621,0.271010365829784,2,72.8989634170216
5651,32.6568542494948,15.5651,2.39619262444664,86.2262444664477,2.79754445766993,0.28255,0.282799999999997,0.28255,0.244563348423855,0.28255,0.280525829041795,0.270989087431335,2,72.9010912568665
5652,26.9999999999991,15.5652,2.39627907294113,86.3907294113211,2.79784215536327,0.2826,0.282799999999997,0.2826,0.244616711692057,0.2826,0.28057561126476,0.271032574634093,2,72.8967425365907
5653,21.3431457505091,15.5653,2.39636525164247,86.552516424679,2.79813985335429,0.28265,0.282799999999997,0.28265,0.244669908421276,0.28265,0.280625393537507,0.271076011880133,2,72.8923988119867
5654,19,15.5654,2.39645115660445,86.711566044457,2.79843755164294,0.2827,0.282799999999997,0.2827,0.244722936175584,0.2827,0.280675175860023,0.271119398438677,2,72.8880601561323
5655,21.3431457505071,15.5655,2.3965367839484,86.8678394840005,2.79873525022934,0.28275,0.282799999999997,0.28275,0.244775792560741,0.28275,0.280724958232331,0.271162733591455,2,72.8837266408545
5656,26.9999999999963,15.5656,2.39662212986416,87.0212986416367,2.79903294911349,0.2828,0.282799999999997,0.2828,0.244828475224792,0.2828,0.280774740654431,0.27120601663288,2,72.879398336712
5657,32.6568542494928,15.5657,2.39670719061101,87.171906110075,2.79933064829528,0.28285,0.282799999999997,0.28285,0.244880981858647,0.28285,0.2808245231263,0.271249246870224,2,72.8750753129777
5658,35,15.5658,2.39714196251856,87.3196251856353,2.79962834777475,0.2829,0.283199999999997,0.2829,0.24514935957936,0.2829,0.280874305647951,0.271417238438603,2,72.8582761561397
5659,32.656854249491,15.5659,2.39687644198773,87.4644198773064,2.79992604755197,0.28295,0.283199999999997,0.28295,0.244985458017118,0.28295,0.280924088219393,0.271395546227074,2,72.8604453772926
5660,27.0000000000011,15.566,2.39696062549156,87.6062549156242,2.80022374762689,0.283,0.283199999999997,0.283,0.24503742314294,0.283,0.280973870840617,0.271438614026943,2,72.8561385973057
5661,21.3431457505105,15.5661,2.39704450957614,87.7450957613753,2.80052144799943,0.28305,0.283199999999997,0.28305,0.24508920344206,0.28305,0.28102365351161,0.271481626383779,2,72.8518373616221
5662,19,15.5662,2.39712809086141,87.8809086141185,2.80081914866972,0.2831,0.283199999999997,0.2831,0.245140796828032,0.2831,0.281073436232395,0.271524582671649,2,72.8475417328351
5663,21.3431457505057,15.5663,2.39721136604205,88.013660420524,2.80111684963777,0.28315,0.283199999999997,0.28315,0.245192201260526,0.28315,0.281123219002971,0.271567482278455,2,72.8432517721545
5664,27.0000000000016,15.5664,2.39729433188825,88.1433188825303,2.80141455090344,0.2832,0.283199999999997,0.2832,0.245243414745835,0.2832,0.281173001823318,0.271610324606082,2,72.8389675393918
5665,32.6568542494914,15.5665,2.39737698524653,88.2698524653114,2.80171225246687,0.28325,0.283199999999997,0.28325,0.245294435337365,0.28325,0.281222784693457,0.271653109070555,2,72.8346890929445
5666,35,15.5666,2.39780932304051,88.3932304050591,2.80200995432792,0.2833,0.283599999999997,0.2833,0.245561310518831,0.2833,0.281272567613365,0.271820649916985,2,72.8179350083015
5667,32.6568542494924,15.5667,2.39754134227166,88.5134227165729,2.80230765648673,0.28335,0.283599999999997,0.28335,0.245395890291146,0.28335,0.281322350583066,0.27179850214565,2,72.820149785435
